,id,nome_carro,marca,modelo,preco_novo,custo_minimo,custo_maximo,idade_veiculo,km_dirigidos,tipo_vendedor,tipo_combustivel,tipo_transmissao,milhagem,motor,poder_maximo,assentos,preco_venda,ipva,km_por_ano,fabricacao
3656,7867,Toyota Fortuner,Toyota,Fortuner,New Car (On-Road Price) : Rs.38.80-44.85 Lakh*,3880000.0,4485000.0,11,140000,distribuidora,Diesel,Manual,11.5,2982,171,7,1150000,46000,12727.272727272728,2013
3657,7869,Maruti Swift,Maruti,Swift,New Car (On-Road Price) : Rs.6.36-9.23 Lakh*,636000.0,923000.0,4,45000,distribuidora,Petrol,Manual,16.1,1197,85,5,568000,22720,11250.0,2020
3658,7870,Hyundai i20,Hyundai,i20,New Car (On-Road Price) : Rs.7.70-13.00 Lakh*,770000.0,1300000.0,11,60000,particular,Petrol,Manual,17,1197,80,5,350000,14000,5454.545454545455,2013
3659,7871,Mahindra Scorpio,Mahindra,Scorpio,New Car (On-Road Price) : Rs.16.30-20.96 Lakh*,1630000.0,2096000.0,8,79000,distribuidora,Diesel,Manual,12.05,2179,120,8,775000,31000,9875.0,2016
3660,7872,Ford Figo,Ford,Figo,New Car (On-Road Price) : Rs.6.40-8.02 Lakh*,640000.0,802000.0,9,37453,distribuidora,Petrol,Manual,15.6,1196,70,5,335000,13400,4161.444444444444,2015
3661,7873,Toyota Innova,Toyota,Innova,New Car (On-Road Price) : Rs.20.01-29.13 Lakh*,2001000.0,2913000.0,4,85000,distribuidora,Diesel,Manual,13.68,2393,147.8,8,1650000,66000,21250.0,2020
3662,7877,Hyundai Verna,Hyundai,Verna,New Car (On-Road Price) : Rs.12.85-18.11 Lakh*,1285000.0,1811000.0,5,95321,distribuidora,Diesel,Manual,23.9,1582,126.32,5,675000,27000,19064.2,2019
3663,7883,Ford Ecosport,Ford,Ecosport,New Car (On-Road Price) : Rs.10.14-13.94 Lakh*,1014000.0,1394000.0,8,110000,distribuidora,Diesel,Manual,22.7,1498,89.84,5,549000,21960,13750.0,2016
3664,7885,Hyundai i10,Hyundai,i10,New Car (On-Road Price) : Rs.7.01-7.37 Lakh*,701000.0,737000.0,12,84251,distribuidora,Petrol,Automatic,19.2,1197,80,5,290000,11600,7020.916666666667,2012
3666,7888,Toyota Innova,Toyota,Innova,New Car (On-Road Price) : Rs.19.99-29.06 Lakh*,1999000.0,2906000.0,3,80000,particular,Diesel,Manual,13.68,2393,147.8,7,2000000,80000,26666.666666666668,2021
3667,7892,Ford Ecosport,Ford,Ecosport,New Car (On-Road Price) : Rs.9.32-13.20 Lakh*,932000.0,1320000.0,4,28000,particular,Petrol,Manual,17,1497,121.36,5,600000,24000,7000.0,2020
3668,7894,Hyundai Verna,Hyundai,Verna,New Car (On-Road Price) : Rs.13.10-18.30 Lakh*,1310000.0,1830000.0,8,100000,particular,Diesel,Manual,22.32,1582,126.32,5,487000,19480,12500.0,2016
3669,7897,Hyundai i20,Hyundai,i20,New Car (On-Road Price) : Rs.9.60-12.84 Lakh*,960000.0,1284000.0,8,63000,distribuidora,Diesel,Manual,21.9,1396,88.76,5,460000,18400,7875.0,2016
3670,7899,Mini Cooper,Mini,Cooper,New Car (On-Road Price) : Rs.39.82-54.03 Lakh*,3982000.0,5403000.0,9,24000,distribuidora,Petrol,Automatic,17.33,1998,189.08,4,1750000,70000,2666.6666666666665,2015
3671,7900,Maruti Wagon R,Maruti,Wagon R,New Car (On-Road Price) : Rs.5.44-7.25 Lakh*,544000.0,725000.0,3,25000,particular,Petrol,Manual,20.51,998,67.04,5,380000,15200,8333.333333333334,2021
3672,7901,Hyundai i20,Hyundai,i20,New Car (On-Road Price) : Rs.7.98-13.47 Lakh*,798000.0,1347000.0,3,20773,distribuidora,Petrol,Manual,18.6,1197,81.83,5,700000,28000,6924.333333333333,2021
3673,7902,Maruti Alto,Maruti,Alto,New Car (On-Road Price) : Rs.3.40-4.54 Lakh*,340000.0,454000.0,6,30000,particular,Petrol,Manual,22.74,796,47.3,5,255000,10200,5000.0,2018
3674,7909,Ford Figo,Ford,Figo,New Car (On-Road Price) : Rs.8.82-9.33 Lakh*,882000.0,933000.0,8,120000,particular,Diesel,Manual,20,1399,68.1,5,230000,9200,15000.0,2016
3675,7910,Ford Aspire,Ford,Aspire,New Car (On-Road Price) : Rs.6.91-8.58 Lakh*,691000.0,858000.0,4,34996,distribuidora,Petrol,Manual,19.4,1194,94.93,5,450000,18000,8749.0,2020
3676,7914,Hyundai Grand,Hyundai,Grand,New Car (On-Road Price) : Rs.7.12-7.48 Lakh*,712000.0,748000.0,3,9095,distribuidora,Petrol,Manual,18.9,1197,81.86,5,579000,23160,3031.6666666666665,2021
3678,7919,Hyundai i20,Hyundai,i20,New Car (On-Road Price) : Rs.7.85-13.58 Lakh*,785000.0,1358000.0,4,30000,particular,Petrol,Manual,18.6,1197,81.83,5,630000,25200,7500.0,2020
3679,7922,Maruti Alto,Maruti,Alto,New Car (On-Road Price) : Rs.3.40-4.54 Lakh*,340000.0,454000.0,2,85000,particular,Petrol,Manual,24.7,796,47.3,5,330000,13200,42500.0,2022
3680,7923,Maruti Swift Dzire,Maruti,Swift Dzire,New Car (On-Road Price) : Rs.6.74-10.04 Lakh*,674000.0,1004000.0,8,65000,distribuidora,Petrol,Manual,19.1,1197,85.8,5,350000,14000,8125.0,2016
3681,7925,Hyundai i20,Hyundai,i20,New Car (On-Road Price) : Rs.9.44-12.95 Lakh*,944000.0,1295000.0,9,155000,particular,Diesel,Manual,21.9,1396,88.76,5,380000,15200,17222.222222222223,2015
3682,7927,Ford Ecosport,Ford,Ecosport,New Car (On-Road Price) : Rs.10.30-13.80 Lakh*,1030000.0,1380000.0,7,89755,distribuidora,Diesel,Manual,22.7,1498,89.84,5,711000,28440,12822.142857142857,2017
3683,7928,Hyundai i20,Hyundai,i20,New Car (On-Road Price) : Rs.9.44-12.95 Lakh*,944000.0,1295000.0,9,40000,particular,Diesel,Manual,21.27,1396,88.76,5,570000,22800,4444.444444444444,2015
3685,7932,Volkswagen Vento,Volkswagen,Vento,New Car (On-Road Price) : Rs.10.20-16.03 Lakh*,1020000.0,1603000.0,10,60000,distribuidora,Petrol,Automatic,14.4,1598,103.6,5,385000,15400,6000.0,2014
3686,7937,Mercedes-Benz E-Class,Mercedes-Benz,E-Class,New Car (On-Road Price) : Rs.76.96-1.72 Cr*,769600000.0,17200000.0,4,1198,distribuidora,Petrol,Automatic,12,1991,184,5,5743000,229720,299.5,2020
3687,7938,Hyundai Verna,Hyundai,Verna,New Car (On-Road Price) : Rs.12.85-18.11 Lakh*,1285000.0,1811000.0,8,100000,particular,Diesel,Manual,22.32,1582,126.32,5,700000,28000,12500.0,2016
3688,7939,Renault KWID,Renault,KWID,New Car (On-Road Price) : Rs.3.85-6.46 Lakh*,385000.0,646000.0,3,30941,distribuidora,Petrol,Manual,23.01,999,67,5,354000,14160,10313.666666666666,2021
3689,7941,Honda City,Honda,City,New Car (On-Road Price) : Rs.12.77-16.82 Lakh*,1277000.0,1682000.0,5,78123,distribuidora,Petrol,Manual,17.8,1497,117.3,5,651000,26040,15624.6,2019
3690,7942,Hyundai Grand,Hyundai,Grand,New Car (On-Road Price) : Rs.6.87-7.22 Lakh*,687000.0,722000.0,3,6500,particular,Petrol,Manual,18.9,1197,81.86,5,480000,19200,2166.6666666666665,2021
3691,7945,Honda City,Honda,City,New Car (On-Road Price) : Rs.14.90-17.68 Lakh*,1490000.0,1768000.0,5,35000,particular,Diesel,Manual,26,1498,98.6,5,1000000,40000,7000.0,2019
3692,7947,Hyundai Creta,Hyundai,Creta,New Car (On-Road Price) : Rs.12.29-20.74 Lakh*,1229000.0,2074000.0,5,96000,particular,Diesel,Manual,19.67,1582,126.2,5,1100000,44000,19200.0,2019
3693,7950,BMW 3,BMW,3,New Car (On-Road Price) : Rs.49.28-55.58 Lakh*,4928000.0,5558000.0,9,50000,particular,Diesel,Automatic,16.07,1995,181,4,1100000,44000,5555.555555555556,2015
3694,7951,Ford Figo,Ford,Figo,New Car (On-Road Price) : Rs.6.70-8.51 Lakh*,670000.0,851000.0,4,59819,distribuidora,Petrol,Manual,18.16,1196,86.8,5,575000,23000,14954.75,2020
3695,7952,Honda WR-V,Honda,WR-V,New Car (On-Road Price) : Rs.9.93-11.32 Lakh*,993000.0,1132000.0,4,6000,distribuidora,Petrol,Manual,17.5,1199,88.7,5,825000,33000,1500.0,2020
3696,7953,Mahindra Bolero,Mahindra,Bolero,New Car (On-Road Price) : Rs.8.89-10.41 Lakh*,889000.0,1041000.0,8,60000,particular,Diesel,Manual,15.96,2523,62.1,7,450000,18000,7500.0,2016
3697,7955,Maruti Alto,Maruti,Alto,New Car (On-Road Price) : Rs.3.35-4.49 Lakh*,335000.0,449000.0,1,1500,particular,Petrol,Manual,22.05,796,47.3,5,350000,14000,1500.0,2023
3698,7956,Hyundai Grand,Hyundai,Grand,New Car (On-Road Price) : Rs.7.00-7.36 Lakh*,700000.0,736000.0,4,50000,particular,Petrol,Automatic,18.9,1197,81.86,5,475000,19000,12500.0,2020
3699,7958,Hyundai i20,Hyundai,i20,New Car (On-Road Price) : Rs.9.60-12.84 Lakh*,960000.0,1284000.0,9,115777,distribuidora,Diesel,Manual,23,1396,90,5,475000,19000,12864.111111111111,2015
3700,7960,Ford Figo,Ford,Figo,New Car (On-Road Price) : Rs.9.20-9.72 Lakh*,920000.0,972000.0,11,135000,particular,Diesel,Manual,20,1399,68,5,160000,6400,12272.727272727272,2013
3701,7961,Maruti Baleno,Maruti,Baleno,New Car (On-Road Price) : Rs.6.83-10.47 Lakh*,683000.0,1047000.0,3,33000,distribuidora,Petrol,Manual,21.01,1197,81.8,5,730000,29200,11000.0,2021
3702,7965,Toyota Innova,Toyota,Innova,New Car (On-Road Price) : Rs.20.19-30.26 Lakh*,2019000.0,3026000.0,3,60000,distribuidora,Diesel,Manual,13.68,2393,147.8,7,1950000,78000,20000.0,2021
3703,7967,Datsun GO,Datsun,GO,New Car (On-Road Price) : Rs.4.65-7.44 Lakh*,465000.0,744000.0,7,40000,particular,Petrol,Manual,20.63,1198,67,5,200000,8000,5714.285714285715,2017
3704,7971,Honda Amaze,Honda,Amaze,New Car (On-Road Price) : Rs.8.84-11.46 Lakh*,884000.0,1146000.0,6,56000,particular,Diesel,Manual,25.8,1498,98.6,5,510000,20400,9333.333333333334,2018
3705,7973,Hyundai Grand,Hyundai,Grand,New Car (On-Road Price) : Rs.6.92-7.29 Lakh*,692000.0,729000.0,6,15000,particular,Petrol,Manual,18.9,1197,82,5,450000,18000,2500.0,2018
3706,7979,Mahindra XUV500,Mahindra,XUV500,New Car (On-Road Price) : Rs.15.34-22.94 Lakh*,1534000.0,2294000.0,2,18000,particular,Diesel,Manual,15.1,2179,152.87,7,1400000,56000,9000.0,2022
3707,7980,Ford Figo,Ford,Figo,New Car (On-Road Price) : Rs.6.40-8.02 Lakh*,640000.0,802000.0,6,35000,particular,Petrol,Manual,15.6,1196,70.02,5,350000,14000,5833.333333333333,2018
3708,7981,Maruti Celerio,Maruti,Celerio,New Car (On-Road Price) : Rs.5.09-6.40 Lakh*,509000.0,640000.0,3,25000,particular,Petrol,Manual,23.1,998,67.04,5,460000,18400,8333.333333333334,2021
3709,7984,Hyundai Verna,Hyundai,Verna,New Car (On-Road Price) : Rs.12.30-17.64 Lakh*,1230000.0,1764000.0,9,80000,particular,Diesel,Manual,22.32,1582,126.32,5,490000,19600,8888.888888888889,2015
3711,7990,Mercedes-Benz E-Class,Mercedes-Benz,E-Class,New Car (On-Road Price) : Rs.76.09-94.81 Lakh*,7609000.0,9481000.0,10,75000,distribuidora,Diesel,Automatic,14.21,2143,203,5,1575000,63000,7500.0,2014
3713,7996,Hyundai i20,Hyundai,i20,New Car (On-Road Price) : Rs.7.70-13.00 Lakh*,770000.0,1300000.0,6,30000,particular,Petrol,Manual,18.6,1197,81.83,5,550000,22000,5000.0,2018
3714,7998,Maruti Alto,Maruti,Alto,New Car (On-Road Price) : Rs.3.35-4.49 Lakh*,335000.0,449000.0,2,12000,distribuidora,Petrol,Manual,22.05,796,47.3,5,285000,11400,6000.0,2022
3715,8000,Datsun GO,Datsun,GO,New Car (On-Road Price) : Rs.4.86-7.92 Lakh*,486000.0,792000.0,5,60000,particular,Petrol,Manual,19.44,1198,67,7,350000,14000,12000.0,2019
3716,8001,Maruti Baleno,Maruti,Baleno,New Car (On-Road Price) : Rs.6.83-10.47 Lakh*,683000.0,1047000.0,3,19000,distribuidora,Petrol,Automatic,21.4,1197,83.1,5,825000,33000,6333.333333333333,2021
3718,8005,Hyundai Venue,Hyundai,Venue,New Car (On-Road Price) : Rs.9.83-13.82 Lakh*,983000.0,1382000.0,2,35000,particular,Diesel,Manual,23.7,1396,88.76,5,980000,39200,17500.0,2022
3719,8006,Volvo S90,Volvo,S90,New Car (On-Road Price) : Rs.70.74 Lakh*,7074000.0,7074000.0,3,18000,distribuidora,Diesel,Automatic,18,1969,190,5,4750000,190000,6000.0,2021
3720,8007,Volvo XC60,Volvo,XC60,New Car (On-Road Price) : Rs.71.32 Lakh*,7132000.0,7132000.0,9,124000,distribuidora,Diesel,Automatic,14.7,1985,163,5,1400000,56000,13777.777777777777,2015
3721,8012,Mahindra XUV500,Mahindra,XUV500,New Car (On-Road Price) : Rs.16.67-23.41 Lakh*,1667000.0,2341000.0,4,58574,distribuidora,Diesel,Manual,16,2179,140,7,1090000,43600,14643.5,2020
3722,8014,Mercedes-Benz C-Class,Mercedes-Benz,C-Class,New Car (On-Road Price) : Rs.51.73-64.63 Lakh*,5173000.0,6463000.0,9,65000,distribuidora,Diesel,Automatic,14.94,2143,204,5,2100000,84000,7222.222222222223,2015
3723,8015,Ford Ecosport,Ford,Ecosport,New Car (On-Road Price) : Rs.9.33-13.56 Lakh*,933000.0,1356000.0,6,37000,distribuidora,Petrol,Automatic,15.63,1499,110.4,5,675000,27000,6166.666666666667,2018
3724,8016,Maruti Swift,Maruti,Swift,New Car (On-Road Price) : Rs.6.40-9.23 Lakh*,640000.0,923000.0,9,58000,particular,Petrol,Manual,18.6,1197,85.8,5,425000,17000,6444.444444444444,2015
3725,8017,Hyundai Grand,Hyundai,Grand,New Car (On-Road Price) : Rs.6.87-7.22 Lakh*,687000.0,722000.0,3,20000,particular,Petrol,Manual,18.9,1197,81.86,5,525000,21000,6666.666666666667,2021
3727,8021,Maruti Celerio,Maruti,Celerio,New Car (On-Road Price) : Rs.5.30-6.65 Lakh*,530000.0,665000.0,5,54000,distribuidora,Petrol,Automatic,23.1,998,67.04,5,450000,18000,10800.0,2019
3728,8022,BMW 3,BMW,3,New Car (On-Road Price) : Rs.51.48-58.06 Lakh*,5148000.0,5806000.0,6,56000,distribuidora,Diesel,Automatic,19.59,1995,187.74,5,2675000,107000,9333.333333333334,2018
3729,8024,Mahindra Scorpio,Mahindra,Scorpio,New Car (On-Road Price) : Rs.15.44-19.94 Lakh*,1544000.0,1994000.0,7,66000,distribuidora,Diesel,Manual,15.4,2179,120,8,1090000,43600,9428.57142857143,2017
3730,8025,Maruti Celerio,Maruti,Celerio,New Car (On-Road Price) : Rs.5.30-6.65 Lakh*,530000.0,665000.0,5,30464,distribuidora,Petrol,Automatic,23.1,998,67.04,5,469000,18760,6092.8,2019
3731,8026,Maruti Swift Dzire,Maruti,Swift Dzire,New Car (On-Road Price) : Rs.6.89-10.25 Lakh*,689000.0,1025000.0,5,52000,particular,Petrol,Manual,20.85,1197,83.14,5,550000,22000,10400.0,2019
3732,8028,Maruti Wagon R,Maruti,Wagon R,New Car (On-Road Price) : Rs.5.26-7.01 Lakh*,526000.0,701000.0,7,50000,particular,Petrol,Manual,20.51,998,67.06,5,400000,16000,7142.857142857143,2017
3733,8030,Skoda Superb,Skoda,Superb,New Car (On-Road Price) : Rs.38.22-41.78 Lakh*,3822000.0,4178000.0,11,37900,distribuidora,Petrol,Automatic,13.7,1798,157.75,5,845000,33800,3445.4545454545455,2013
3734,8032,BMW X3,BMW,X3,New Car (On-Road Price) : Rs.74.41 Lakh*,7441000.0,7441000.0,12,89791,distribuidora,Diesel,Automatic,16.55,2993,258,5,1350000,54000,7482.583333333333,2012
3735,8034,Hyundai i20,Hyundai,i20,New Car (On-Road Price) : Rs.9.34-12.29 Lakh*,934000.0,1229000.0,5,50000,distribuidora,Diesel,Manual,22.54,1396,88.73,5,650000,26000,10000.0,2019
3736,8035,Maruti Wagon R,Maruti,Wagon R,New Car (On-Road Price) : Rs.5.17-7.01 Lakh*,517000.0,701000.0,4,90000,particular,Petrol,Manual,20.51,998,67.04,5,320000,12800,22500.0,2020
3737,8037,Maruti S-Presso,Maruti,S-Presso,New Car (On-Road Price) : Rs.4.49-5.96 Lakh*,449000.0,596000.0,2,12000,distribuidora,Petrol,Manual,21.7,998,67,5,400000,16000,6000.0,2022
3738,8039,Ford Figo,Ford,Figo,New Car (On-Road Price) : Rs.9.20-9.72 Lakh*,920000.0,972000.0,11,81000,distribuidora,Diesel,Manual,20,1399,68,5,180000,7200,7363.636363636364,2013
3739,8040,Hyundai i20,Hyundai,i20,New Car (On-Road Price) : Rs.9.74-12.80 Lakh*,974000.0,1280000.0,5,110000,particular,Diesel,Manual,22.54,1396,88.73,5,600000,24000,22000.0,2019
3740,8041,Mahindra KUV,Mahindra,KUV,New Car (On-Road Price) : Rs.7.32-9.17 Lakh*,732000.0,917000.0,5,38000,distribuidora,Petrol,Manual,18.15,1198,82,6,555000,22200,7600.0,2019
3741,8045,Hyundai Verna,Hyundai,Verna,New Car (On-Road Price) : Rs.10.61-17.14 Lakh*,1061000.0,1714000.0,7,40000,distribuidora,Petrol,Manual,17.01,1591,121.3,5,625000,25000,5714.285714285715,2017
3742,8046,Hyundai Creta,Hyundai,Creta,New Car (On-Road Price) : Rs.12.29-20.74 Lakh*,1229000.0,2074000.0,6,83563,concessionaria,Diesel,Automatic,17.01,1582,126.2,5,985000,39400,13927.166666666666,2018
3743,8053,Mahindra Scorpio,Mahindra,Scorpio,New Car (On-Road Price) : Rs.15.50-20.09 Lakh*,1550000.0,2009000.0,14,113434,distribuidora,Diesel,Manual,12.7,2609,116.6,8,310000,12400,8102.428571428572,2010
3744,8055,Renault KWID,Renault,KWID,New Car (On-Road Price) : Rs.3.82-6.42 Lakh*,382000.0,642000.0,5,60000,particular,Petrol,Manual,25.17,799,53.3,5,276000,11040,12000.0,2019
3745,8056,Honda Amaze,Honda,Amaze,New Car (On-Road Price) : Rs.9.00-11.67 Lakh*,900000.0,1167000.0,7,61000,distribuidora,Diesel,Manual,25.8,1498,98.6,5,425000,17000,8714.285714285714,2017
3746,8058,Honda City,Honda,City,New Car (On-Road Price) : Rs.14.95-17.72 Lakh*,1495000.0,1772000.0,5,50000,distribuidora,Diesel,Manual,26,1498,98.6,5,889000,35560,10000.0,2019
3747,8059,Maruti Swift,Maruti,Swift,New Car (On-Road Price) : Rs.6.46-9.53 Lakh*,646000.0,953000.0,8,50000,distribuidora,Petrol,Manual,18.6,1197,85.8,5,475000,19000,6250.0,2016
3748,8061,Ford Figo,Ford,Figo,New Car (On-Road Price) : Rs.8.75-9.25 Lakh*,875000.0,925000.0,8,45788,distribuidora,Diesel,Manual,20,1399,68,5,240000,9600,5723.5,2016
3749,8062,Hyundai i10,Hyundai,i10,New Car (On-Road Price) : Rs.7.01-7.37 Lakh*,701000.0,737000.0,11,75000,distribuidora,Petrol,Manual,19.81,1086,68.05,5,270000,10800,6818.181818181818,2013
3751,8064,Maruti Ciaz,Maruti,Ciaz,New Car (On-Road Price) : Rs.10.13-13.81 Lakh*,1013000.0,1381000.0,4,40000,particular,Petrol,Manual,20.73,1373,91.1,5,800000,32000,10000.0,2020
3752,8065,Mahindra Bolero,Mahindra,Bolero,New Car (On-Road Price) : Rs.9.19-10.74 Lakh*,919000.0,1074000.0,4,60000,particular,Diesel,Manual,21,1498,74.96,7,545000,21800,15000.0,2020
3753,8066,Maruti Swift Dzire,Maruti,Swift Dzire,New Car (On-Road Price) : Rs.6.89-10.25 Lakh*,689000.0,1025000.0,3,60000,particular,Petrol,Manual,22,1197,81.8,5,800000,32000,20000.0,2021
3754,8070,Hyundai i10,Hyundai,i10,New Car (On-Road Price) : Rs.7.01-7.37 Lakh*,701000.0,737000.0,11,75000,distribuidora,Petrol,Manual,19.81,1086,68.05,5,270000,10800,6818.181818181818,2013
3755,8073,Renault KWID,Renault,KWID,New Car (On-Road Price) : Rs.3.68-6.53 Lakh*,368000.0,653000.0,3,9000,distribuidora,Petrol,Automatic,23.01,999,67,5,420000,16800,3000.0,2021
3756,8075,Ford Figo,Ford,Figo,New Car (On-Road Price) : Rs.6.40-8.02 Lakh*,640000.0,802000.0,10,45452,distribuidora,Petrol,Manual,15.6,1196,70,5,175000,7000,4545.2,2014
3757,8077,Honda Amaze,Honda,Amaze,New Car (On-Road Price) : Rs.7.18-10.18 Lakh*,718000.0,1018000.0,3,10000,distribuidora,Petrol,Automatic,19,1199,88.76,5,800000,32000,3333.3333333333335,2021
3758,8079,Maruti Ciaz,Maruti,Ciaz,New Car (On-Road Price) : Rs.10.13-13.81 Lakh*,1013000.0,1381000.0,4,50000,particular,Petrol,Automatic,19.12,1373,91.1,5,780000,31200,12500.0,2020
3759,8083,Maruti Swift,Maruti,Swift,New Car (On-Road Price) : Rs.6.46-9.53 Lakh*,646000.0,953000.0,12,72546,distribuidora,Petrol,Manual,16.1,1298,88.2,5,295000,11800,6045.5,2012
3760,8084,Renault KWID,Renault,KWID,New Car (On-Road Price) : Rs.3.68-6.53 Lakh*,368000.0,653000.0,3,8977,distribuidora,Petrol,Automatic,24.04,999,67,5,490000,19600,2992.3333333333335,2021
3761,8085,BMW X1,BMW,X1,New Car (On-Road Price) : Rs.49.50-51.16 Lakh*,4950000.0,5116000.0,3,28000,distribuidora,Diesel,Automatic,20.68,1995,188,5,3300000,132000,9333.333333333334,2021
3762,8086,Hyundai Verna,Hyundai,Verna,New Car (On-Road Price) : Rs.12.62-17.79 Lakh*,1262000.0,1779000.0,9,56702,distribuidora,Diesel,Manual,22.32,1582,126.32,5,525000,21000,6300.222222222223,2015
3763,8090,BMW 5,BMW,5,New Car (On-Road Price) : Rs.73.22-82.23 Lakh*,7322000.0,8223000.0,6,28000,distribuidora,Diesel,Automatic,14.69,2993,258,5,3900000,156000,4666.666666666667,2018
3764,8094,Hyundai i20,Hyundai,i20,New Car (On-Road Price) : Rs.7.87-13.04 Lakh*,787000.0,1304000.0,4,33000,distribuidora,Petrol,Manual,18.6,1197,81.83,5,625000,25000,8250.0,2020
3765,8096,Volkswagen Vento,Volkswagen,Vento,New Car (On-Road Price) : Rs.10.40-16.74 Lakh*,1040000.0,1674000.0,6,49700,distribuidora,Petrol,Manual,15.04,1598,103.2,5,620000,24800,8283.333333333334,2018
3766,8097,Ford Ecosport,Ford,Ecosport,New Car (On-Road Price) : Rs.10.15-13.71 Lakh*,1015000.0,1371000.0,5,175000,particular,Diesel,Manual,22.77,1498,98.59,5,680000,27200,35000.0,2019
3767,8101,Honda City,Honda,City,New Car (On-Road Price) : Rs.12.85-17.07 Lakh*,1285000.0,1707000.0,4,40000,particular,Petrol,Automatic,18,1497,117.3,5,950000,38000,10000.0,2020
3768,8105,Maruti Swift Dzire,Maruti,Swift Dzire,New Car (On-Road Price) : Rs.6.80-10.13 Lakh*,680000.0,1013000.0,6,35000,particular,Petrol,Manual,20.85,1197,83.14,5,520000,20800,5833.333333333333,2018
3769,8108,Mahindra XUV500,Mahindra,XUV500,New Car (On-Road Price) : Rs.16.06-22.94 Lakh*,1606000.0,2294000.0,7,145000,particular,Diesel,Manual,15.1,2179,140,7,750000,30000,20714.285714285714,2017
3770,8112,Ford Figo,Ford,Figo,New Car (On-Road Price) : Rs.9.06-9.59 Lakh*,906000.0,959000.0,9,110000,particular,Diesel,Manual,20,1399,68,5,250000,10000,12222.222222222223,2015
3771,8113,Maruti Swift,Maruti,Swift,New Car (On-Road Price) : Rs.6.37-9.24 Lakh*,637000.0,924000.0,3,13000,particular,Petrol,Manual,22,1197,81.8,5,585000,23400,4333.333333333333,2021
3772,8118,Honda City,Honda,City,New Car (On-Road Price) : Rs.13.34-17.64 Lakh*,1334000.0,1764000.0,9,59100,distribuidora,Petrol,Automatic,15.6,1497,116.3,5,575000,23000,6566.666666666667,2015
3773,8119,Datsun RediGO,Datsun,RediGO,New Car (On-Road Price) : Rs.3.44-5.76 Lakh*,344000.0,576000.0,4,10000,particular,Petrol,Manual,22.7,799,53.64,5,350000,14000,2500.0,2020
3774,8120,Renault KWID,Renault,KWID,New Car (On-Road Price) : Rs.3.54-6.13 Lakh*,354000.0,613000.0,3,25000,particular,Petrol,Manual,23.01,999,67,5,299000,11960,8333.333333333334,2021
3775,8122,Maruti Wagon R,Maruti,Wagon R,New Car (On-Road Price) : Rs.5.55-7.35 Lakh*,555000.0,735000.0,6,41559,distribuidora,Petrol,Manual,21.5,1197,81.8,5,350000,14000,6926.5,2018
3776,8125,Renault KWID,Renault,KWID,New Car (On-Road Price) : Rs.3.49-5.99 Lakh*,349000.0,599000.0,1,2300,particular,Petrol,Manual,25.17,799,53.3,5,375000,15000,2300.0,2023
3777,8128,Hyundai i10,Hyundai,i10,New Car (On-Road Price) : Rs.7.01-7.37 Lakh*,701000.0,737000.0,6,33421,distribuidora,Petrol,Manual,20.36,1197,78.9,5,350000,14000,5570.166666666667,2018
3778,8129,Ford Ecosport,Ford,Ecosport,New Car (On-Road Price) : Rs.10.14-13.94 Lakh*,1014000.0,1394000.0,7,80000,distribuidora,Diesel,Manual,22.7,1498,89.84,5,590000,23600,11428.57142857143,2017
3779,8131,BMW 5,BMW,5,New Car (On-Road Price) : Rs.73.22-82.23 Lakh*,7322000.0,8223000.0,5,40000,distribuidora,Diesel,Automatic,18.12,1995,190,5,3350000,134000,8000.0,2019
3780,8132,Mahindra Bolero,Mahindra,Bolero,New Car (On-Road Price) : Rs.9.26-10.85 Lakh*,926000.0,1085000.0,11,120000,particular,Diesel,Manual,13.6,2523,63,8,450000,18000,10909.09090909091,2013
3781,8134,Maruti Ciaz,Maruti,Ciaz,New Car (On-Road Price) : Rs.9.80-13.23 Lakh*,980000.0,1323000.0,2,15000,particular,Petrol,Manual,21.56,1462,103.25,5,830000,33200,7500.0,2022
3782,8139,Hyundai i20,Hyundai,i20,New Car (On-Road Price) : Rs.9.42-12.62 Lakh*,942000.0,1262000.0,5,81984,distribuidora,Diesel,Manual,23,1396,90,5,650000,26000,16396.8,2019
3783,8142,Volkswagen Polo,Volkswagen,Polo,New Car (On-Road Price) : Rs.7.04-11.42 Lakh*,704000.0,1142000.0,11,39800,particular,Petrol,Manual,16.47,1198,73.9,5,265000,10600,3618.181818181818,2013
3785,8145,Mahindra Scorpio,Mahindra,Scorpio,New Car (On-Road Price) : Rs.14.70-19.40 Lakh*,1470000.0,1940000.0,17,120000,particular,Diesel,Manual,10.5,2179,120,7,145000,5800,7058.823529411765,2007
